LAT;LNG;PERIODO;FECHA;DIA;HORARIO;HORARIO-HASTA;EVENTO;LUGAR;DIRECCION;DIRECCION_NORMALIZADA;DESCRIPCION;ORGANIZA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARG
-34,60536777;-58,38858503;201708;1/8/2017;MARTES;20.30HS;;JAZZOLOGIA: VALENTIN GARVIE/RODRIGO DOMINGUEZ QUINTETO;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;(ACTIVIDAD GRATUITA);DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;2/8/2017;MIERCOLES;19HS;;INAUGURACIONLEAL;ENTRESUELO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;POR JULIETA CAPUTO Y GUADALUPE SIERRA (ACTIVIDAD GRATUITA);DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;2/8/2017;MIERCOLES;19HS;;INAUGURACIONINFORME SOBRE SOMBRAS;HALL SALA MUIÑO-EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CATEDRA BISSOLINO, UNA VISUALES (ACTIVIDAD GRATUITA);DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;2/8/2017;MIERCOLES;19HS;;INAUGURACIONFUEGOS FATUOS;SALA E- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;POR DANTE LITVAK Y FABRO TRANCHIDA (ACTIVIDAD GRATUITA);DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;SABADO;17.30HS;;BOTTLE ROCKET, DE WES ANDERSON (1996);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;11/8/2017;VIERNES;19.30HS;;BOTTLE ROCKET, DE WES ANDERSON (1996);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;17/8/2017;JUEVES;17.30HS;;BOTTLE ROCKET, DE WES ANDERSON (1996);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;20/8/2017;DOMINGO;19.30HS;;BOTTLE ROCKET, DE WES ANDERSON (1996);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;25/8/2017;VIERNES;17.30HS;;BOTTLE ROCKET, DE WES ANDERSON (1996);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;3/8/2017;JUEVES;17.30HS;;RUSHMORE, DE WES ANDERSON (1998);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;6/8/2017;DOMINGO;19.30HS;;RUSHMORE, DE WES ANDERSON (1998);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;12/8/2017;SABADO; 19.30HS;;RUSHMORE, DE WES ANDERSON (1998);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;18/8/2017;VIERNES;17.30HS;;RUSHMORE, DE WES ANDERSON (1998);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;26/8/2017;SABADO;19.30HS;;RUSHMORE, DE WES ANDERSON (1998);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;3/8/2017;JUEVES;19.30HS;;LOS EXCENTRICOS TENENBAUMS, DE WES ANDERSON (2001);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;6/8/2017;DOMINGO;17.30HS;;LOS EXCENTRICOS TENENBAUMS, DE WES ANDERSON (2001);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;12/8/2017;SABADO;17.30HS;;LOS EXCENTRICOS TENENBAUMS, DE WES ANDERSON (2001);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;18/8/2017;VIERNES;19.30HS;;LOS EXCENTRICOS TENENBAUMS, DE WES ANDERSON (2001);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;26/8/2017;SABADO;17.30HS;;LOS EXCENTRICOS TENENBAUMS, DE WES ANDERSON (2001);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;19.30HS;;VIDA ACUATICA, DE WES ANDERSON (2004);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;10/8/2017;JUEVES;17.30HS;;VIDA ACUATICA, DE WES ANDERSON (2004);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;19/8/2017;SABADO;19.30HS;;VIDA ACUATICA, DE WES ANDERSON (2004);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;24/8/2017;JUEVES;19.30HS;;VIDA ACUATICA, DE WES ANDERSON (2004);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;27/8/2017;DOMINGO;17.30HS;;VIDA ACUATICA, DE WES ANDERSON (2004);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;17.30HS;;VIAJE A DARJEELING, DE WES ANDERSON (2007);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;10/8/2017;JUEVES;19.30HS;;VIAJE A DARJEELING, DE WES ANDERSON (2007);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;19/8/2017;SABADO;17.30HS;;VIAJE A DARJEELING, DE WES ANDERSON (2007);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;24/8/2017;JUEVES;17.30HS;;VIAJE A DARJEELING, DE WES ANDERSON (2007);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;27/8/2017;DOMINGO;19.30HS;;VIAJE A DARJEELING, DE WES ANDERSON (2007);SALA 1 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;SABADO;19.30HS;;MOONRISE KINGDOM, DE WES ANDERSON (2012);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;11/8/2017;VIERNES;17.30HS;;MOONRISE KINGDOM, DE WES ANDERSON (2012);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;17/8/2017;JUEVES;19.30HS;;MOONRISE KINGDOM, DE WES ANDERSON (2012);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;20/8/2017;DOMINGO;17.30HS;;MOONRISE KINGDOM, DE WES ANDERSON (2012);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;25/8/2017;VIERNES;19.30HS;;MOONRISE KINGDOM, DE WES ANDERSON (2012);SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO WES ANDERSON;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;SABADO;18HS;;HISTORIAS DE FAMILIA, DE NOAH BAUMBACH (2005);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;11/8/2017;VIERNES;20HS;;HISTORIAS DE FAMILIA, DE NOAH BAUMBACH (2005);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;19/8/2017;SABADO;20HS;;HISTORIAS DE FAMILIA, DE NOAH BAUMBACH (2005);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;25/8/2017;VIERNES;18HS;;HISTORIAS DE FAMILIA, DE NOAH BAUMBACH (2005);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;3/8/2017;JUEVES;18HS;;MARGOT Y LA BODA, DE NOAH BAUMBACH (2007);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;6/8/2017;DOMINGO;18HS;;MARGOT Y LA BODA, DE NOAH BAUMBACH (2007);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;11/8/2017;VIERNES;18HS;;MARGOT Y LA BODA, DE NOAH BAUMBACH (2007);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;19/8/2017;JUEVES;18HS;;MARGOT Y LA BODA, DE NOAH BAUMBACH (2007);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;25/8/2017;VIERNES; 20HS;;MARGOT Y LA BODA, DE NOAH BAUMBACH (2007);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;20HS;;GREENBERG, DE NOAH BAUMBACH (2010);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;12/8/2017;SABADO;20HS;;GREENBERG, DE NOAH BAUMBACH (2010);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;18/8/2017;VIERNES;18HS;;GREENBERG, DE NOAH BAUMBACH (2010);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;24/8/2017;JUEVES;18HS;;GREENBERG, DE NOAH BAUMBACH (2010);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;27/8/2017;DOMINGO;18HS;;GREENBERG, DE NOAH BAUMBACH (2010);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;18HS;;FRANCES HA, DE NOAH BAUMBACH (2012);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;12/8/2017;SABADO;18HS;;FRANCES HA, DE NOAH BAUMBACH (2012);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;18/8/2017;VIERNES;20HS;;FRANCES HA, DE NOAH BAUMBACH (2012);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;26/8/2017;SABADO;18HS;;FRANCES HA, DE NOAH BAUMBACH (2012);SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;SABADO;20HS;;MIENTRAS SOMOS JOVENES, DE NOAH BAUMBACH (2014);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;10/8/2017;JUEVES;18HS;;MIENTRAS SOMOS JOVENES, DE NOAH BAUMBACH (2014);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;17/8/2017;JUEVES;18HS;;MIENTRAS SOMOS JOVENES, DE NOAH BAUMBACH (2014);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;20/8/2017;DOMINGO;18HS;;MIENTRAS SOMOS JOVENES, DE NOAH BAUMBACH (2014);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;26/8/2017;SABADO;20HS;;MIENTRAS SOMOS JOVENES, DE NOAH BAUMBACH (2014);SALA 2 - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO NOAH BAUMBACH;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;22HS;;PARATY;SALA ALBERDI- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA LUKAS BÄRFUSS;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;DOMINGO;19HS;;PARATY;SALA ALBERDI- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA LUKAS BÄRFUSS;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;20HS;;MARTIN LEOPOLDO DIAZ (PIANO): “TANGOS, VALSES Y MILONGAS”;SALA B - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;--;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;SABADO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;6/8/2017;DOMINGO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;12/8/2017;SABADO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;13/8/2017;DOMINGO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;19/8/2017;SABADO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;20/8/2017;DOMINGO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;26/8/2017;SABADO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;27/8/2017;DOMINGO;21HS;;ASESINATO PARA DOS;SALA MUIÑO - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;AUTORIA: JOE KINOSIAN Y KELLEN BLAIR - DIRECCION GONZALO CASTAGNINO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;22HS;;FUEGO EN EL CIELO, DE ROBERT LIEBERMAN;SALA 1- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO EL CULTURAL DE CULTO;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;5/8/2017;SABADO;15 HS;19HS;NO ME HAGAS PENSAR! UX DAY;SALA C - EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;POR GDG RIO DE LA PLATA (ACTIVIDAD GRATUITA);DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;3/8/2017;JUEVES;20HS;;OCULTO EL SOL, DE FABRICIO D´ALESSANDRO;SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO ESTRENO PCI;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201708;4/8/2017;VIERNES;22.15HS;;OCULTO EL SOL, DE FABRICIO D´ALESSANDRO;SALA 2- EL CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CICLO ESTRENO PCI;DIRECCION GENERAL CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
